functionname,protocol,device,subdevice,function
MUTE,NEC2,186,85,1
VOLUME-,NEC2,186,85,2
VOLUME+,NEC2,186,85,3
AM/FM,NEC2,186,85,6
SURROUND-,NEC2,186,85,10
SURROUND+,NEC2,186,85,11
VIDEO2,NEC2,186,85,13
VIDEO1,NEC2,186,85,14
AUX,NEC2,186,85,15
SKIP_PREVIOUS,NEC2,186,85,24
SKIP_NEXT,NEC2,186,85,25
STOP,NEC2,186,85,26
2_SP,NEC2,186,85,75
ON/OFF,NEC2,186,85,76
5_SP,NEC2,186,85,78
3_SP,NEC2,186,85,79
TAPE,NEC2,186,85,82
CD,NEC2,186,85,83
PLAY,NEC2,186,85,85
PAUSE,NEC2,186,85,86
RANDOM,NEC2,186,85,92
NEXT_DISC,NEC2,186,85,93
MUTE_ALL,NEC2,186,85,223
