functionname,protocol,device,subdevice,function
0,NEC1-f16,210,31,0
1,NEC1-f16,210,31,0
2,NEC1-f16,210,31,0
3,NEC1-f16,210,31,0
4,NEC1-f16,210,31,0
5,NEC1-f16,210,31,0
6,NEC1-f16,210,31,0
7,NEC1-f16,210,31,0
8,NEC1-f16,210,31,0
9,NEC1-f16,210,31,0
A,NEC1-f16,210,31,0
A-B,NEC1-f16,210,31,0
ANGLE,NEC1-f16,210,31,0
AUDIO,NEC1-f16,210,31,0
B,NEC1-f16,210,31,0
C,NEC1-f16,210,31,0
CLEAR,NEC1-f16,210,31,0
CURSOR DOWN,NEC1-f16,210,31,0
CURSOR LEFT,NEC1-f16,210,31,0
CURSOR RIGHT,NEC1-f16,210,31,0
CURSOR UP,NEC1-f16,210,31,0
D,NEC1-f16,210,31,0
DISPLAY,NEC1-f16,210,31,0
DOWN,NEC1-f16,210,31,0
ENTER,NEC1-f16,210,31,0
FAST FORWARD,NEC1-f16,210,31,0
HOME,NEC1-f16,210,31,0
MARKER,NEC1-f16,210,31,0
MODE,NEC1-f16,210,31,0
OPEN/CLOSE,NEC1-f16,210,31,0
PAUSE,NEC1-f16,210,31,0
PIP,NEC1-f16,210,31,0
PLAY,NEC1-f16,210,31,0
POP-UP MENU,NEC1-f16,210,31,0
POWER OFF,NEC1-f16,210,31,0
POWER ON,NEC1-f16,210,31,0
POWER TOGGLE,NEC1-f16,210,31,0
REPEAT,NEC1-f16,210,31,0
RESOLUTION,NEC1-f16,210,31,0
RETURN,NEC1-f16,210,31,0
REWIND,NEC1-f16,210,31,0
SEARCH,NEC1-f16,210,31,0
SETUP,NEC1-f16,210,31,0
STOP,NEC1-f16,210,31,0
SUBTITLE,NEC1-f16,210,31,0
TOP MENU,NEC1-f16,210,31,0
UP,NEC1-f16,210,31,0
ZOOM,NEC1-f16,210,31,0
MENU,NEC1-f16,210,31,0
POWER,NEC1-f16,210,31,0
SCAN <<,NEC1-f16,210,31,0
SCAN >>,NEC1-f16,210,31,0
STANDBY,NEC1-f16,210,31,0
TRACK <<,NEC1-f16,210,31,0
TRACK >>,NEC1-f16,210,31,0
