functionname,protocol,device,subdevice,function
MUTE,NEC2,186,85,1
VOLUME -,NEC2,186,85,2
VOLUME V,NEC2,186,85,2
VOLUME +,NEC2,186,85,3
VOLUME ^,NEC2,186,85,3
AM/FM,NEC2,186,85,6
SURROUND -,NEC2,186,85,10
SURROUND +,NEC2,186,85,11
VIDEO 2,NEC2,186,85,13
VIDEO 1,NEC2,186,85,14
AUX,NEC2,186,85,15
SKIP <<,NEC2,186,85,24
SKIP >>,NEC2,186,85,25
SKIP FWD >>,NEC2,186,85,25
STOP,NEC2,186,85,26
STOP [],NEC2,186,85,26
2 SP,NEC2,186,85,75
SPEAKER STEREO,NEC2,186,85,75
ON/OFF,NEC2,186,85,76
MUTE ALL,NEC2,186,85,77
5 SP,NEC2,186,85,78
SPEAKER SURROUND,NEC2,186,85,78
3 SP,NEC2,186,85,79
SPEAKER STEREO/CNTR,NEC2,186,85,79
TAPE,NEC2,186,85,82
CD,NEC2,186,85,83
PLAY,NEC2,186,85,85
PLAY >,NEC2,186,85,85
PAUSE,NEC2,186,85,86
RANDOM,NEC2,186,85,92
NEXT DISC,NEC2,186,85,93
MUTE ALL,NEC2,186,85,223
