functionname,protocol,device,subdevice,function
POWER,NEC1,0,73,0
1,NEC1,0,73,3
2,NEC1,0,73,4
3,NEC1,0,73,5
4,NEC1,0,73,6
5,NEC1,0,73,7
6,NEC1,0,73,8
7,NEC1,0,73,9
8,NEC1,0,73,10
9,NEC1,0,73,11
0,NEC1,0,73,12
MENY,NEC1,0,73,14
P-,NEC1,0,73,15
P+,NEC1,0,73,16
UP,NEC1,0,73,17
LEFT,NEC1,0,73,18
OK,NEC1,0,73,19
RIGHT,NEC1,0,73,20
DOWN,NEC1,0,73,21
BACK,NEC1,0,73,22
MUTE,NEC1,0,73,24
RG_GUL,NEC1,0,73,26
EPG,NEC1,0,73,27
D,NEC1,0,73,28
N,NEC1,0,73,29
,NEC1,0,73,30
VOLUME+,NEC1,0,73,31
VOLUME-,NEC1,0,73,64
LAST,NEC1,0,73,65
OPT+,NEC1,0,73,66
INFO,NEC1,0,73,67
TEXT,NEC1,0,73,70
PAGE+,NEC1,0,73,73
PAGE-,NEC1,0,73,74
LIST,NEC1,0,73,77
WIDE,NEC1,0,73,78
V-FORMAT,NEC1,0,73,79
