functionname,protocol,device,subdevice,function
PAUSE,, (STEP,>),NEC1,69,-1,0
1,NEC1,69,-1,1
2,NEC1,69,-1,2
3,NEC1,69,-1,3
4,NEC1,69,-1,4
5,NEC1,69,-1,5
6,NEC1,69,-1,6
7,NEC1,69,-1,7
8,NEC1,69,-1,8
9,NEC1,69,-1,9
0,NEC1,69,-1,10
SLOW,>,NEC1,69,-1,13
POWER,NEC1,69,-1,18
FORWARD,NEC1,69,-1,19
STOP,NEC1,69,-1,20
PLAY,NEC1,69,-1,21
DISPLAY,NEC1,69,-1,22
REWIND,NEC1,69,-1,25
SETUP,NEC1,69,-1,32
ENTER,NEC1,69,-1,33
RETURN,NEC1,69,-1,34
SKIP,<<,NEC1,69,-1,35
SKIP_NEXT,,NEC1,69,-1,36
+10,NEC1,69,-1,37
T,NEC1,69,-1,38
AUDIO,NEC1,69,-1,39
SUBTITLE,NEC1,69,-1,40
ANGLE,NEC1,69,-1,41
MEMORY,NEC1,69,-1,42
REPEAT,NEC1,69,-1,43
A-B_RPT,NEC1,69,-1,44
LAST_PLAY,NEC1,69,-1,45
RANDOM,NEC1,69,-1,46
SUBTITLE_ON_OFF,NEC1,69,-1,47
RIGHT,NEC1,69,-1,77
LEFT,NEC1,69,-1,81
UP,NEC1,69,-1,128
DOWN,NEC1,69,-1,129
MENU,NEC1,69,-1,132
TITLE,NEC1,69,-1,222
CLEAR,NEC1,69,-1,239
OPEN/CLOSE,NEC1,69,-1,245
