functionname,protocol,device,subdevice,function
KEY_0,NEC,8,-1,0
KEY_1,NEC,8,-1,1
KEY_2,NEC,8,-1,2
KEY_3,NEC,8,-1,3
KEY_4,NEC,8,-1,4
KEY_5,NEC,8,-1,5
KEY_6,NEC,8,-1,6
KEY_7,NEC,8,-1,7
KEY_8,NEC,8,-1,8
KEY_9,NEC,8,-1,9
KEY_POWER,NEC,8,-1,10
KEY_MUTE,NEC,8,-1,11
KEY_MENU,NEC,8,-1,12
opcoes,NEC,8,-1,13
KEY_VOLUMEDOWN,NEC,8,-1,14
upup,NEC,8,-1,15
KEY_CHANNELDOWN,NEC,8,-1,16
KEY_UP,NEC,8,-1,17
KEY_DOWN,NEC,8,-1,18
KEY_LEFT,NEC,8,-1,19
KEY_RIGHT,NEC,8,-1,20
sel,NEC,8,-1,21
sair,NEC,8,-1,22
downdown,NEC,8,-1,23
sinopse,NEC,8,-1,24
hbo,NEC,8,-1,25
ultimo,NEC,8,-1,26
guiatv,NEC,8,-1,27
ajuda,NEC,8,-1,28
KEY_OK,NEC,8,-1,29
ppv,NEC,8,-1,30
KEY_VOLUMEUP,NEC,8,-1,31
KEY_CHANNELUP,NEC,8,-1,32
portaltva,NEC,8,-1,33
KEY_FAVORITES,NEC,8,-1,40
